tt0	tt1	status	gates	wall_s	chain
0e	92	sat	14	217.40	F0 = n9 ; F0N = n6 ; F1 = n12 ; F1N = n13 ; n13 = n7 & n10 ; n12 = n5 & n11 ; n11 = n1 | n8 ; n10 = cN | n4 ; n9 = cN & n0 ; n8 = a & n3 ; n7 = b | n6 ; n6 = c | n1 ; n5 = c | n4 ; n4 = n0 & n2 ; n3 = b | cN ; n2 = aN | bN ; n1 = aN & bN ; n0 = a | b
0e	96	sat	14	214.30	F0 = n9 ; F0N = n13 ; F1 = n12 ; F1N = n8 ; n13 = c | n0 ; n12 = n10 | n11 ; n11 = n4 & n9 ; n10 = c & n2 ; n9 = cN & n5 ; n8 = n3 | n7 ; n7 = n4 & n6 ; n6 = c & n5 ; n5 = a | b ; n4 = aN | bN ; n3 = cN & n2 ; n2 = n0 | n1 ; n1 = a & b ; n0 = aN & bN
0e	98	sat	10	4.40	F0 = n2 ; F0N = n8 ; F1 = n5 ; F1N = n9 ; n9 = n6 & n7 ; n8 = c | n3 ; n7 = aN | bN ; n6 = cN | n0 ; n5 = n1 | n4 ; n4 = c & n3 ; n3 = aN & bN ; n2 = cN & n0 ; n1 = a & b ; n0 = a | b
0e	9a	sat	12	97.09	F0 = n8 ; F0N = n9 ; F1 = n10 ; F1N = n11 ; n11 = n5 & n7 ; n10 = n3 & n4 ; n9 = c | n6 ; n8 = cN & n1 ; n7 = aN | n0 ; n6 = aN & bN ; n5 = cN | n1 ; n4 = a | n0 ; n3 = aN | n2 ; n2 = b | cN ; n1 = a | b ; n0 = bN & c
0e	9e	sat	12	86.79	F0 = n7 ; F0N = n5 ; F1 = n10 ; F1N = n11 ; n11 = n3 & n5 ; n10 = n8 | n9 ; n9 = n6 | n7 ; n8 = a & b ; n7 = cN & n0 ; n6 = c & n4 ; n5 = c | n4 ; n4 = aN & bN ; n3 = n1 & n2 ; n2 = cN | n0 ; n1 = aN | bN ; n0 = a | b
0e	a2	sat	8	0.40	F0 = n2 ; F0N = n6 ; F1 = n5 ; F1N = n7 ; n7 = aN | n0 ; n6 = c | n4 ; n5 = a & n3 ; n4 = aN & n3 ; n3 = bN | c ; n2 = n0 | n1 ; n1 = a & cN ; n0 = b & cN
0e	a4	sat	10	4.35	F0 = n8 ; F0N = n5 ; F1 = n9 ; F1N = n7 ; n9 = n1 & n2 ; n8 = n1 & n6 ; n7 = n4 & n6 ; n6 = aN | cN ; n5 = n2 & n4 ; n4 = bN | n3 ; n3 = a | c ; n2 = aN | c ; n1 = a | n0 ; n0 = b & cN
0e	a6	sat	10	3.13	F0 = n7 ; F0N = n9 ; F1 = n8 ; F1N = n6 ; n9 = c | n3 ; n8 = n2 & n4 ; n7 = cN & n4 ; n6 = n3 | n5 ; n5 = a & n0 ; n4 = a | n0 ; n3 = aN & n1 ; n2 = aN | n1 ; n1 = bN | c ; n0 = b & cN
0e	a8	sat	8	0.29	F0 = n7 ; F0N = n2 ; F1 = n6 ; F1N = n5 ; n7 = cN & n4 ; n6 = a & n3 ; n5 = aN | n1 ; n4 = a | b ; n3 = b | c ; n2 = c | n0 ; n1 = bN & cN ; n0 = aN & bN
0e	aa	sat	4	0.05	F0 = n3 ; F0N = n2 ; F1 = a ; F1N = aN ; n3 = cN & n1 ; n2 = c | n0 ; n1 = a | b ; n0 = aN & bN
0e	ac	sat	10	7.15	F0 = n7 ; F0N = n6 ; F1 = n2 ; F1N = n9 ; n9 = n3 & n8 ; n8 = cN | n4 ; n7 = cN & n5 ; n6 = c | n4 ; n5 = a | n2 ; n4 = aN & n3 ; n3 = bN | c ; n2 = n0 | n1 ; n1 = b & cN ; n0 = a & c
0e	ae	sat	6	0.09	F0 = n3 ; F0N = n4 ; F1 = n2 ; F1N = n5 ; n5 = aN & n4 ; n4 = c | n0 ; n3 = cN & n2 ; n2 = a | n1 ; n1 = b & cN ; n0 = aN & bN
0e	b0	sat	8	0.36	F0 = n1 ; F0N = n6 ; F1 = n4 ; F1N = n7 ; n7 = cN | n3 ; n6 = c | n5 ; n5 = aN & n2 ; n4 = c & n2 ; n3 = aN & b ; n2 = a | bN ; n1 = cN & n0 ; n0 = a | b
0e	b2	sat	12	124.09	F0 = n10 ; F0N = n7 ; F1 = n11 ; F1N = n9 ; n11 = n2 | n8 ; n10 = cN & n3 ; n9 = n0 & n6 ; n8 = a & n5 ; n7 = n4 & n5 ; n6 = cN | n1 ; n5 = bN | c ; n4 = aN | c ; n3 = a | b ; n2 = bN & c ; n1 = aN & b ; n0 = aN | b
0e	b4	sat	12	91.95	F0 = n8 ; F0N = n11 ; F1 = n9 ; F1N = n10 ; n11 = c | n3 ; n10 = n5 | n6 ; n9 = n2 | n7 ; n8 = n1 | n7 ; n7 = cN & n4 ; n6 = c & n4 ; n5 = cN & n0 ; n4 = aN & b ; n3 = aN & n0 ; n2 = c & n0 ; n1 = a & cN ; n0 = a | bN
0e	b6	sat	14	199.41	F0 = n2 ; F0N = n13 ; F1 = n9 ; F1N = n12 ; n13 = n3 & n7 ; n12 = n10 & n11 ; n11 = b | cN ; n10 = n5 & n7 ; n9 = n4 | n8 ; n8 = bN & n6 ; n7 = bN | n6 ; n6 = a | c ; n5 = aN | n0 ; n4 = n1 & n3 ; n3 = aN | c ; n2 = cN & n1 ; n1 = a | n0 ; n0 = b & cN
0e	b8	sat	10	7.03	F0 = n6 ; F0N = n9 ; F1 = n8 ; F1N = n2 ; n9 = c | n7 ; n8 = n3 & n4 ; n7 = aN & bN ; n6 = cN & n5 ; n5 = a | b ; n4 = b | c ; n3 = a | bN ; n2 = n0 & n1 ; n1 = b | cN ; n0 = aN | bN
0e	bc	sat	12	104.48	F0 = n3 ; F0N = n11 ; F1 = n10 ; F1N = n9 ; n11 = c | n5 ; n10 = n6 & n7 ; n9 = n2 & n8 ; n8 = bN | n5 ; n7 = b | c ; n6 = a | n1 ; n5 = aN & n4 ; n4 = bN | c ; n3 = cN & n0 ; n2 = b | cN ; n1 = bN | cN ; n0 = a | b
0e	e0	sat	6	0.09	F0 = n3 ; F0N = n4 ; F1 = n5 ; F1N = n1 ; n5 = n2 & n4 ; n4 = c | n0 ; n3 = cN & n2 ; n2 = a | b ; n1 = cN | n0 ; n0 = aN & bN
0e	e2	sat	8	0.25	F0 = n5 ; F0N = n6 ; F1 = n3 ; F1N = n7 ; n7 = n0 | n4 ; n6 = c | n0 ; n5 = cN & n1 ; n4 = b & cN ; n3 = n1 & n2 ; n2 = bN | c ; n1 = a | b ; n0 = aN & bN
0e	e6	sat	10	3.27	F0 = n8 ; F0N = n2 ; F1 = n9 ; F1N = n5 ; n9 = n4 & n7 ; n8 = cN & n4 ; n7 = aN | n6 ; n6 = bN | c ; n5 = n0 | n3 ; n4 = a | b ; n3 = b & n1 ; n2 = c | n0 ; n1 = a & cN ; n0 = aN & bN
0e	e8	sat	10	5.57	F0 = n1 ; F0N = n8 ; F1 = n9 ; F1N = n7 ; n9 = n0 & n3 ; n8 = c | n6 ; n7 = n5 | n6 ; n6 = aN & bN ; n5 = cN & n4 ; n4 = aN | bN ; n3 = c | n2 ; n2 = a & b ; n1 = cN & n0 ; n0 = a | b
0e	f0	sat	4	0.04	F0 = n3 ; F0N = n2 ; F1 = c ; F1N = cN ; n3 = cN & n0 ; n2 = c | n1 ; n1 = aN & bN ; n0 = a | b
0e	f2	sat	8	0.25	F0 = n7 ; F0N = n6 ; F1 = n4 ; F1N = n5 ; n7 = cN & n3 ; n6 = c | n0 ; n5 = cN & n1 ; n4 = c | n2 ; n3 = a | b ; n2 = a & bN ; n1 = b | n0 ; n0 = aN & bN
0e	f8	sat	8	0.28	F0 = n3 ; F0N = n5 ; F1 = n7 ; F1N = n2 ; n7 = c | n6 ; n6 = a & b ; n5 = c | n4 ; n4 = aN & bN ; n3 = cN & n0 ; n2 = cN & n1 ; n1 = aN | bN ; n0 = a | b
16	16	sat	12	126.01	F0 = n10 ; F0N = n11 ; F1 = n10 ; F1N = n11 ; n11 = n3 | n6 ; n10 = n8 & n9 ; n9 = n4 | n7 ; n8 = bN | n1 ; n7 = cN & n2 ; n6 = n2 & n5 ; n5 = c | n0 ; n4 = aN & c ; n3 = bN & n1 ; n2 = a | b ; n1 = aN & cN ; n0 = a & b
16	18	sat	15	247.97	F0 = n12 ; F0N = n6 ; F1 = n13 ; F1N = n14 ; n14 = n5 & n9 ; n13 = n2 & n8 ; n12 = n10 & n11 ; n11 = c | n4 ; n10 = n8 & n9 ; n9 = bN | n7 ; n8 = cN | n0 ; n7 = aN | c ; n6 = n3 & n5 ; n5 = cN | n4 ; n4 = a | b ; n3 = n0 | n2 ; n2 = c | n1 ; n1 = a & b ; n0 = aN & bN
16	1a	sat	14	189.03	F0 = n9 ; F0N = n12 ; F1 = n13 ; F1N = n3 ; n13 = n8 & n10 ; n12 = n1 | n11 ; n11 = n4 & n10 ; n10 = a | bN ; n9 = n6 & n8 ; n8 = n5 | n7 ; n7 = cN & n0 ; n6 = bN | n2 ; n5 = aN & c ; n4 = b | n2 ; n3 = n1 | n2 ; n2 = aN & cN ; n1 = c & n0 ; n0 = a | b
16	1e	sat	12	59.95	F0 = n11 ; F0N = n6 ; F1 = n9 ; F1N = n4 ; n11 = n9 & n10 ; n10 = aN | bN ; n9 = n7 | n8 ; n8 = c & n0 ; n7 = cN & n1 ; n6 = n4 | n5 ; n5 = a & b ; n4 = n2 | n3 ; n3 = cN & n0 ; n2 = c & n1 ; n1 = a | b ; n0 = aN & bN
16	2c	sat	15	495.44	F0 = n10 ; F0N = n14 ; F1 = n9 ; F1N = n12 ; n14 = n8 | n13 ; n13 = aN & n2 ; n12 = n5 | n11 ; n11 = bN & n3 ; n10 = n3 & n6 ; n9 = n1 | n7 ; n8 = n5 | n7 ; n7 = a & n4 ; n6 = a | n4 ; n5 = b & c ; n4 = n0 | n1 ; n3 = aN | n2 ; n2 = bN & cN ; n1 = b & cN ; n0 = bN & c
16	2e	sat	15	255.50	F0 = n13 ; F0N = n12 ; F1 = n5 ; F1N = n14 ; n14 = n0 | n11 ; n13 = n7 | n8 ; n12 = n9 | n11 ; n11 = n3 & n10 ; n10 = b | cN ; n9 = a & n6 ; n8 = cN & n1 ; n7 = aN & n6 ; n6 = n2 | n4 ; n5 = n1 | n4 ; n4 = b & cN ; n3 = c | n0 ; n2 = bN & c ; n1 = a & bN ; n0 = aN & bN
16	3c	sat	12	74.37	F0 = n10 ; F0N = n11 ; F1 = n6 ; F1N = n7 ; n11 = n4 & n9 ; n10 = n2 & n8 ; n9 = a | n7 ; n8 = a | n6 ; n7 = n1 | n5 ; n6 = n0 & n3 ; n5 = b & c ; n4 = aN | n3 ; n3 = b | c ; n2 = aN | n1 ; n1 = bN & cN ; n0 = bN | cN
16	3e	sat	12	74.06	F0 = n11 ; F0N = n8 ; F1 = n10 ; F1N = n5 ; n11 = n6 & n10 ; n10 = n3 & n9 ; n9 = a | n0 ; n8 = n5 | n7 ; n7 = a & n0 ; n6 = aN | n2 ; n5 = n1 | n4 ; n4 = aN & n2 ; n3 = bN | cN ; n2 = bN & cN ; n1 = b & c ; n0 = b | c
16	68	sat	16	577.18	F0 = n12 ; F0N = n15 ; F1 = n13 ; F1N = n14 ; n15 = n11 | n13 ; n14 = n11 | n12 ; n13 = n4 | n10 ; n12 = n3 | n9 ; n11 = n7 | n8 ; n10 = b & n6 ; n9 = bN & n6 ; n8 = bN & n1 ; n7 = b & n0 ; n6 = n2 | n5 ; n5 = a & cN ; n4 = bN & n0 ; n3 = b & n1 ; n2 = aN & c ; n1 = aN & cN ; n0 = a & c
16	6a	sat	16	587.83	F0 = n15 ; F0N = n14 ; F1 = n10 ; F1N = n13 ; n15 = n3 | n12 ; n14 = n6 | n8 ; n13 = n7 | n11 ; n12 = n2 & n11 ; n11 = aN & n1 ; n10 = n5 & n9 ; n9 = aN | n1 ; n8 = aN & n0 ; n7 = a & n4 ; n6 = n2 & n5 ; n5 = a | n4 ; n4 = b & c ; n3 = a & n0 ; n2 = b | c ; n1 = bN | cN ; n0 = bN & cN
16	6e	sat	16	573.12	F0 = n12 ; F0N = n15 ; F1 = n14 ; F1N = n11 ; n15 = n6 & n7 ; n14 = n1 | n13 ; n13 = n0 & n8 ; n12 = n4 | n9 ; n11 = n3 & n10 ; n10 = n2 | n5 ; n9 = n1 & n8 ; n8 = aN | bN ; n7 = cN | n0 ; n6 = n3 | n5 ; n5 = a & b ; n4 = c & n2 ; n3 = c | n2 ; n2 = aN & bN ; n1 = cN & n0 ; n0 = a | b
16	7e	sat	16	561.15	F0 = n8 ; F0N = n13 ; F1 = n15 ; F1N = n12 ; n15 = n7 | n14 ; n14 = n0 & n5 ; n13 = n2 | n11 ; n12 = n9 & n11 ; n11 = n4 & n10 ; n10 = b | n1 ; n9 = a | n5 ; n8 = n5 & n7 ; n7 = n3 | n6 ; n6 = aN & n0 ; n5 = bN | n1 ; n4 = bN | c ; n3 = a & cN ; n2 = a & n0 ; n1 = aN & cN ; n0 = b | c
16	86	sat	16	550.44	F0 = n12 ; F0N = n14 ; F1 = n11 ; F1N = n15 ; n15 = n4 & n13 ; n14 = n2 & n13 ; n13 = c | n9 ; n12 = n8 | n10 ; n11 = n5 | n8 ; n10 = c & n7 ; n9 = n1 | n7 ; n8 = n0 & n6 ; n7 = aN & bN ; n6 = cN & n3 ; n5 = c & n1 ; n4 = cN | n3 ; n3 = aN | bN ; n2 = cN | n0 ; n1 = a & b ; n0 = a | b
16	8e	sat	14	189.38	F0 = n12 ; F0N = n6 ; F1 = n9 ; F1N = n13 ; n13 = n5 & n8 ; n12 = n10 | n11 ; n11 = n2 & n3 ; n10 = n8 & n9 ; n9 = n0 & n7 ; n8 = aN | bN ; n7 = cN | n1 ; n6 = n4 & n5 ; n5 = n2 | n3 ; n4 = cN | n0 ; n3 = c | n1 ; n2 = aN & bN ; n1 = a & b ; n0 = a | b
16	96	sat	14	151.55	F0 = n12 ; F0N = n13 ; F1 = n10 ; F1N = n11 ; n13 = n1 | n11 ; n12 = n3 & n10 ; n11 = n6 & n7 ; n10 = n8 | n9 ; n9 = c & n5 ; n8 = cN & n4 ; n7 = c | n5 ; n6 = cN | n4 ; n5 = n1 | n2 ; n4 = n0 & n3 ; n3 = aN | bN ; n2 = aN & bN ; n1 = a & b ; n0 = a | b
16	98	sat	14	179.79	F0 = n12 ; F0N = n13 ; F1 = n7 ; F1N = n9 ; n13 = n5 & n8 ; n12 = n3 & n11 ; n11 = n7 | n10 ; n10 = cN & n0 ; n9 = n3 & n5 ; n8 = c | n4 ; n7 = n4 & n6 ; n6 = a | c ; n5 = cN | n0 ; n4 = n1 & n2 ; n3 = aN | bN ; n2 = a | bN ; n1 = aN | b ; n0 = a | b
16	9a	sat	15	256.49	F0 = n12 ; F0N = n8 ; F1 = n13 ; F1N = n14 ; n14 = n6 & n11 ; n13 = n2 & n10 ; n12 = n6 & n10 ; n11 = b | n8 ; n10 = n5 & n9 ; n9 = c | n1 ; n8 = n3 & n7 ; n7 = c | n4 ; n6 = aN | bN ; n5 = cN | n4 ; n4 = n0 & n2 ; n3 = cN | n1 ; n2 = a | bN ; n1 = a | b ; n0 = aN | b
16	9e	sat	13	114.93	F0 = n12 ; F0N = n10 ; F1 = n9 ; F1N = n11 ; n12 = n7 & n9 ; n11 = n7 & n10 ; n10 = n3 & n8 ; n9 = n2 | n6 ; n8 = c | n5 ; n7 = aN | bN ; n6 = c & n5 ; n5 = n1 & n4 ; n4 = aN | b ; n3 = cN | n0 ; n2 = cN & n0 ; n1 = a | bN ; n0 = a | b
16	aa	sat	12	128.06	F0 = n10 ; F0N = n11 ; F1 = a ; F1N = aN ; n11 = n5 | n7 ; n10 = n8 | n9 ; n9 = a & n6 ; n8 = n3 & n4 ; n7 = aN & n6 ; n6 = bN & cN ; n5 = n1 & n2 ; n4 = bN | cN ; n3 = aN & n1 ; n2 = a | n0 ; n1 = b | c ; n0 = b & c
16	ac	sat	15	252.71	F0 = n12 ; F0N = n14 ; F1 = n3 ; F1N = n11 ; n14 = n8 & n13 ; n13 = n3 | n10 ; n12 = n1 & n9 ; n11 = n1 & n4 ; n10 = b | n5 ; n9 = n6 & n7 ; n8 = a | n4 ; n7 = bN | n5 ; n6 = a | n0 ; n5 = aN & n2 ; n4 = bN | c ; n3 = n0 & n2 ; n2 = a | cN ; n1 = aN | cN ; n0 = b | c
16	bc	sat	14	192.95	F0 = n13 ; F0N = n10 ; F1 = n12 ; F1N = n4 ; n13 = n9 & n11 ; n12 = n5 | n8 ; n11 = a | n8 ; n10 = n5 | n6 ; n9 = aN | n4 ; n8 = n0 & n7 ; n7 = bN | cN ; n6 = aN & n4 ; n5 = a & n0 ; n4 = n2 & n3 ; n3 = cN | n1 ; n2 = bN | c ; n1 = aN & b ; n0 = b | c
16	e8	sat	12	93.29	F0 = n11 ; F0N = n6 ; F1 = n3 ; F1N = n9 ; n11 = n9 & n10 ; n10 = a | n1 ; n9 = n7 & n8 ; n8 = aN | bN ; n7 = cN | n4 ; n6 = n3 | n5 ; n5 = cN & n4 ; n4 = aN & bN ; n3 = n1 & n2 ; n2 = a | n0 ; n1 = b | c ; n0 = b & c
18	18	sat	10	10.71	F0 = n9 ; F0N = n5 ; F1 = n9 ; F1N = n5 ; n9 = n7 & n8 ; n8 = n4 & n6 ; n7 = a | c ; n6 = aN | b ; n5 = n1 | n3 ; n4 = bN | cN ; n3 = n0 | n2 ; n2 = a & c ; n1 = aN & b ; n0 = bN & cN
18	1a	sat	12	66.65	F0 = n11 ; F0N = n10 ; F1 = n7 ; F1N = n9 ; n11 = n7 & n8 ; n10 = n0 | n9 ; n9 = n2 | n3 ; n8 = aN | b ; n7 = n4 & n6 ; n6 = a | n5 ; n5 = bN & c ; n4 = aN | cN ; n3 = c & n1 ; n2 = aN & cN ; n1 = a | b ; n0 = a & bN
18	1e	sat	14	187.98	F0 = n13 ; F0N = n9 ; F1 = n12 ; F1N = n11 ; n13 = n10 & n12 ; n12 = n3 | n7 ; n11 = n9 & n10 ; n10 = n5 | n8 ; n9 = n0 | n4 ; n8 = c | n6 ; n7 = c & n5 ; n6 = a & b ; n5 = aN & bN ; n4 = n1 & n2 ; n3 = cN & n1 ; n2 = bN | c ; n1 = a | b ; n0 = aN & cN
18	24	sat	12	78.67	F0 = n11 ; F0N = n10 ; F1 = n8 ; F1N = n9 ; n11 = n4 & n7 ; n10 = n0 | n6 ; n9 = n0 | n4 ; n8 = n6 & n7 ; n7 = b | c ; n6 = n2 & n5 ; n5 = a | cN ; n4 = n1 & n3 ; n3 = a | bN ; n2 = aN | bN ; n1 = aN | cN ; n0 = b & c
18	26	sat	13	150.54	F0 = n8 ; F0N = n11 ; F1 = n12 ; F1N = n3 ; n12 = n7 & n11 ; n11 = n9 & n10 ; n10 = aN | n0 ; n9 = cN | n4 ; n8 = n3 & n7 ; n7 = n5 & n6 ; n6 = bN | cN ; n5 = c | n4 ; n4 = a | b ; n3 = n1 & n2 ; n2 = a | n0 ; n1 = aN | b ; n0 = bN | c
18	2c	sat	14	193.86	F0 = n8 ; F0N = n10 ; F1 = n12 ; F1N = n13 ; n13 = n2 | n11 ; n12 = n6 & n9 ; n11 = c & n7 ; n10 = n0 | n3 ; n9 = b | n0 ; n8 = n6 & n7 ; n7 = n4 | n5 ; n6 = bN | cN ; n5 = aN & c ; n4 = a & b ; n3 = n1 | n2 ; n2 = bN & cN ; n1 = aN & b ; n0 = a & c
18	2e	sat	12	75.45	F0 = n7 ; F0N = n11 ; F1 = n9 ; F1N = n10 ; n11 = n5 | n8 ; n10 = n1 | n5 ; n9 = n0 | n2 ; n8 = n0 | n4 ; n7 = n3 | n6 ; n6 = a & n2 ; n5 = b & c ; n4 = aN & cN ; n3 = c & n1 ; n2 = b & cN ; n1 = aN & bN ; n0 = a & bN
18	36	sat	14	194.56	F0 = n12 ; F0N = n13 ; F1 = n10 ; F1N = n11 ; n13 = n7 & n8 ; n12 = n6 & n9 ; n11 = n6 & n7 ; n10 = n8 & n9 ; n9 = n2 & n3 ; n8 = aN | n4 ; n7 = cN | n1 ; n6 = n0 & n5 ; n5 = a | n4 ; n4 = bN | c ; n3 = bN | cN ; n2 = c | n1 ; n1 = a | b ; n0 = aN | b
18	3a	sat	10	2.37	F0 = n9 ; F0N = n7 ; F1 = n5 ; F1N = n4 ; n9 = n5 & n8 ; n8 = aN | b ; n7 = n4 | n6 ; n6 = a & bN ; n5 = n2 | n3 ; n4 = n0 & n1 ; n3 = a & cN ; n2 = bN & c ; n1 = aN | c ; n0 = b | cN
18	3c	sat	12	81.20	F0 = n7 ; F0N = n10 ; F1 = n4 ; F1N = n11 ; n11 = n1 & n2 ; n10 = n8 | n9 ; n9 = a & n2 ; n8 = aN & n1 ; n7 = n5 & n6 ; n6 = a | n0 ; n5 = aN | n3 ; n4 = n0 | n3 ; n3 = b & cN ; n2 = bN | c ; n1 = b | cN ; n0 = bN & c
18	8e	sat	14	191.02	F0 = n11 ; F0N = n7 ; F1 = n12 ; F1N = n13 ; n13 = n4 | n10 ; n12 = n0 | n9 ; n11 = n5 & n8 ; n10 = c & n3 ; n9 = a & n1 ; n8 = n0 | n4 ; n7 = n2 & n6 ; n6 = c | n3 ; n5 = a | c ; n4 = aN & bN ; n3 = aN | bN ; n2 = a | n1 ; n1 = b | cN ; n0 = b & cN
18	96	ub	17	25.20	F0 = n16 ; F0N = n10 ; F1 = n15 ; F1N = n12 ; n16 = n8 & n14 ; n15 = n9 & n14 ; n14 = n11 & n13 ; n13 = aN | n5 ; n12 = n6 & n8 ; n11 = a | n3 ; n10 = n6 & n9 ; n9 = aN | n0 ; n8 = n4 & n7 ; n7 = a | n0 ; n6 = a | n5 ; n5 = b | cN ; n4 = aN | n3 ; n3 = n1 & n2 ; n2 = bN | cN ; n1 = b | c ; n0 = bN | c
18	aa	sat	10	12.01	F0 = n9 ; F0N = n7 ; F1 = a ; F1N = aN ; n9 = n2 & n8 ; n8 = bN | cN ; n7 = n5 & n6 ; n6 = bN | n3 ; n5 = b | n4 ; n4 = a | cN ; n3 = aN | c ; n2 = n0 & n1 ; n1 = a | c ; n0 = aN | b
18	b2	sat	12	74.67	F0 = n7 ; F0N = n9 ; F1 = n11 ; F1N = n10 ; n11 = n2 | n5 ; n10 = n1 & n4 ; n9 = n2 | n8 ; n8 = aN & n1 ; n7 = n4 & n6 ; n6 = a | n5 ; n5 = bN & c ; n4 = aN | n3 ; n3 = b & cN ; n2 = a & n0 ; n1 = b | cN ; n0 = bN | c
1a	1a	sat	8	0.25	F0 = n6 ; F0N = n7 ; F1 = n6 ; F1N = n7 ; n7 = n3 | n5 ; n6 = n1 & n2 ; n5 = aN & n4 ; n4 = b | cN ; n3 = a & c ; n2 = aN | cN ; n1 = a | n0 ; n0 = bN & c
1a	1c	sat	12	64.82	F0 = n10 ; F0N = n8 ; F1 = n5 ; F1N = n11 ; n11 = n2 & n6 ; n10 = n1 & n9 ; n9 = a | c ; n8 = n6 & n7 ; n7 = aN | c ; n6 = cN | n3 ; n5 = n1 & n4 ; n4 = b | c ; n3 = a | b ; n2 = bN | c ; n1 = cN | n0 ; n0 = aN & bN
1a	1e	sat	12	68.70	F0 = n9 ; F0N = n7 ; F1 = n10 ; F1N = n11 ; n11 = n7 & n8 ; n10 = n4 | n9 ; n9 = n2 & n3 ; n8 = bN | c ; n7 = n5 | n6 ; n6 = aN & n1 ; n5 = a & c ; n4 = b & cN ; n3 = a | n0 ; n2 = aN | cN ; n1 = b | cN ; n0 = bN & c
1a	26	sat	12	73.60	F0 = n8 ; F0N = n10 ; F1 = n9 ; F1N = n11 ; n11 = n1 | n4 ; n10 = n0 | n7 ; n9 = n2 & n5 ; n8 = n3 & n6 ; n7 = c & n2 ; n6 = cN | n1 ; n5 = bN | n0 ; n4 = b & n3 ; n3 = a | c ; n2 = a | b ; n1 = aN & bN ; n0 = aN & cN
1a	2c	sat	13	135.84	F0 = n8 ; F0N = n12 ; F1 = n11 ; F1N = n6 ; n12 = n2 | n10 ; n11 = n9 | n10 ; n10 = a & n4 ; n9 = b & cN ; n8 = n3 & n7 ; n7 = a | n4 ; n6 = n1 | n5 ; n5 = bN & n3 ; n4 = bN & c ; n3 = aN | cN ; n2 = n0 | n1 ; n1 = b & c ; n0 = aN & cN
1a	2e	sat	12	95.21	F0 = n11 ; F0N = n9 ; F1 = n3 ; F1N = n8 ; n11 = n5 & n10 ; n10 = a | c ; n9 = n4 | n7 ; n8 = n2 | n6 ; n7 = aN & cN ; n6 = b & c ; n5 = cN | n2 ; n4 = c & n1 ; n3 = n0 & n1 ; n2 = aN & bN ; n1 = a | b ; n0 = bN | cN
1a	34	sat	14	191.97	F0 = n12 ; F0N = n7 ; F1 = n9 ; F1N = n13 ; n13 = n8 | n10 ; n12 = n10 | n11 ; n11 = aN & n2 ; n10 = a & cN ; n9 = n2 | n6 ; n8 = n0 & n1 ; n7 = n4 | n5 ; n6 = b & n5 ; n5 = aN & cN ; n4 = c & n3 ; n3 = a | n0 ; n2 = bN & c ; n1 = bN | c ; n0 = b | cN
1a	36	sat	14	191.04	F0 = n11 ; F0N = n12 ; F1 = n13 ; F1N = n7 ; n13 = n5 & n10 ; n12 = n3 | n4 ; n11 = n0 & n9 ; n10 = b | n0 ; n9 = cN | n8 ; n8 = aN & bN ; n7 = n1 | n6 ; n6 = bN & n4 ; n5 = bN | n4 ; n4 = aN & cN ; n3 = c & n2 ; n2 = a | n1 ; n1 = b & n0 ; n0 = a | c
1a	38	sat	12	72.88	F0 = n6 ; F0N = n7 ; F1 = n11 ; F1N = n9 ; n11 = n0 | n10 ; n10 = b & n3 ; n9 = n1 & n8 ; n8 = bN | n7 ; n7 = n2 & n4 ; n6 = n3 | n5 ; n5 = aN & n0 ; n4 = aN | c ; n3 = a & cN ; n2 = a | n1 ; n1 = b | cN ; n0 = bN & c
1a	3a	sat	10	2.78	F0 = n4 ; F0N = n8 ; F1 = n7 ; F1N = n9 ; n9 = n0 & n8 ; n8 = n5 & n6 ; n7 = n2 | n4 ; n6 = a | n0 ; n5 = aN | c ; n4 = n1 & n3 ; n3 = a | n2 ; n2 = bN & c ; n1 = aN | cN ; n0 = b | cN
1a	3c	sat	12	79.46	F0 = n10 ; F0N = n11 ; F1 = n7 ; F1N = n6 ; n11 = n3 & n8 ; n10 = n0 | n9 ; n9 = aN & n5 ; n8 = a | n4 ; n7 = n2 | n5 ; n6 = n1 & n4 ; n5 = bN & c ; n4 = b | cN ; n3 = aN | c ; n2 = b & cN ; n1 = bN | c ; n0 = a & cN
1a	3e	sat	13	142.40	F0 = n3 ; F0N = n12 ; F1 = n11 ; F1N = n10 ; n12 = n5 | n9 ; n11 = n6 | n7 ; n10 = n4 & n8 ; n9 = aN & n8 ; n8 = b | cN ; n7 = bN & n0 ; n6 = b & n2 ; n5 = a & c ; n4 = c | n1 ; n3 = n0 & n2 ; n2 = cN | n1 ; n1 = aN & bN ; n0 = a | c
1a	4a	sat	11	17.65	F0 = n9 ; F0N = n10 ; F1 = n8 ; F1N = n4 ; n10 = n1 & n3 ; n9 = n2 & n7 ; n8 = n3 & n7 ; n7 = n5 | n6 ; n6 = a & cN ; n5 = aN & c ; n4 = n1 & n2 ; n3 = b | n0 ; n2 = bN | n0 ; n1 = aN | c ; n0 = a | cN
1a	4e	sat	11	31.49	F0 = n5 ; F0N = n10 ; F1 = n7 ; F1N = n9 ; n10 = n6 & n8 ; n9 = n4 & n6 ; n8 = cN | n0 ; n7 = n0 & n1 ; n6 = aN | c ; n5 = n3 & n4 ; n4 = a | bN ; n3 = n1 & n2 ; n2 = a | c ; n1 = aN | cN ; n0 = a | b
